book_num,chap_num,term_str,n,tfidf
1,3,benign,1,0.013837610515048056
1,3,best,1,0.002108496064211821
1,3,better,2,0.008230481623261536
1,3,between,2,0.007774723517658304
1,3,blessing,1,0.011551881069091354
1,3,blessings,1,0.007260853824066156
1,3,boast,1,0.023787859271266965
1,3,body,1,0.007629015920801363
1,3,bosom,1,0.01881273489315751
1,3,both,3,0.013051777879345389
1,3,bound,1,0.009820919360532613
1,3,branches,1,0.010927349317430364
1,3,broke,1,0.028762983649376416
1,3,bulwark,1,0.014796043738642066
1,3,but,10,0.0013170254408552825
1,3,by,30,0.0
1,3,calamity,1,0.023787859271266965
1,3,call,1,0.005659221511193707
1,3,can,9,0.0023928026400653916
1,3,candid,1,0.015902473695539817
1,3,cases,1,0.013837610515048056
1,3,cause,2,0.010755422839637487
1,3,caution,1,0.023787859271266965
1,3,certain,1,0.00625770028590869
1,3,certainly,3,0.038976637493766376
1,3,chains,1,0.01881273489315751
1,3,chamber,1,0.028762983649376416
1,3,chance,1,0.010927349317430364
1,3,character,1,0.005106826922194981
1,3,chiefly,1,0.01881273489315751
1,3,choice,4,0.046207524276365416
1,3,christianity,1,0.023787859271266965
1,3,christians,1,0.028762983649376416
1,3,cities,1,0.012992212497922127
1,3,citizen,1,0.005952224939320913
1,3,citizens,2,0.004216992128423642
1,3,claiming,1,0.023787859271266965
1,3,claims,1,0.015902473695539817
1,3,classes,2,0.034422205160570124
1,3,colleges,1,0.028762983649376416
1,3,colorable,1,0.028762983649376416
1,3,combinations,1,0.014796043738642066
1,3,commanded,2,0.04757571854253393
1,3,commerce,3,0.015320480766584944
1,3,committed,1,0.009325717004557916
1,3,common,2,0.006904446490291743
1,3,complaint,1,0.028762983649376416
1,3,comply,1,0.028762983649376416
1,3,concerning,1,0.015902473695539817
1,3,concert,1,0.023787859271266965
1,3,condition,1,0.007260853824066156
1,3,conducting,1,0.01881273489315751
1,3,confederacies,1,0.023787859271266965
1,3,confederation,1,0.015902473695539817
1,3,confidence,1,0.002285729445956703
1,3,conformable,1,0.023787859271266965
1,3,congregations,1,0.028762983649376416
1,3,congress,6,0.030640961533169888
1,3,conscientious,1,0.017211102580285062
1,3,conscious,1,0.012992212497922127
1,3,consequences,1,0.010927349317430364
1,3,consider,2,0.023103762138182708
1,3,consideration,2,0.01865143400911583
1,3,considered,1,0.010352835797928195
1,3,consistent,1,0.012235978202175608
1,3,consisting,1,0.028762983649376416
1,3,constant,1,0.008862486136938604
1,3,constituents,1,0.017211102580285062
1,3,constitution,8,0.024335709933625757
1,3,constitutions,1,0.020877598073649268
1,3,contempt,1,0.01881273489315751
1,3,contests,1,0.01881273489315751
1,3,continuance,1,0.012235978202175608
1,3,continue,1,0.005106826922194981
1,3,contributed,1,0.014796043738642066
1,3,convenience,1,0.015902473695539817
1,3,conventions,1,0.028762983649376416
1,3,conviction,1,0.008862486136938604
1,3,corruption,2,0.041755196147298536
1,3,could,1,0.004115240811630768
1,3,country,10,0.006840971330842539
1,3,courier,1,0.028762983649376416
1,3,course,4,0.018375695888499254
1,3,credit,1,0.008862486136938604
1,3,crisis,1,0.010927349317430364
1,3,cut,1,0.015902473695539817
1,3,daily,1,0.012992212497922127
1,3,danger,2,0.015258031841602727
1,3,dangerous,1,0.011551881069091354
1,3,day,1,0.00366649549336421
1,3,debate,1,0.015902473695539817
1,3,deceived,1,0.023787859271266965
1,3,decent,1,0.013837610515048056
1,3,decline,1,0.015902473695539817
1,3,decoration,1,0.028762983649376416
1,3,deeply,1,0.006910658162914921
1,3,defense,2,0.014521707648132312
1,3,degree,2,0.015258031841602727
1,3,deliberations,1,0.017211102580285062
1,3,delicacy,1,0.023787859271266965
1,3,delicious,1,0.028762983649376416
1,3,delight,1,0.023787859271266965
1,3,demand,1,0.008427347623255324
1,3,denominations,1,0.028762983649376416
1,3,depend,1,0.008427347623255324
1,3,descends,1,0.028762983649376416
1,3,deserve,1,0.013837610515048056
1,3,desire,1,0.006576756690981902
1,3,destinies,1,0.012992212497922127
1,3,destruction,1,0.009820919360532613
1,3,detail,1,0.020877598073649268
1,3,determination,2,0.01865143400911583
1,3,determine,1,0.013837610515048056
1,3,determined,1,0.008427347623255324
1,3,diamonds,1,0.028762983649376416
1,3,did,1,0.005952224939320913
1,3,difference,1,0.008862486136938604
1,3,diffidence,1,0.020877598073649268
1,3,diligent,1,0.023787859271266965
1,3,discontents,1,0.023787859271266965
1,3,discouragement,1,0.020877598073649268
1,3,discussions,1,0.01881273489315751
1,3,disobedience,1,0.023787859271266965
1,3,disposition,1,0.010927349317430364
1,3,disquisitions,1,0.028762983649376416
1,3,dissemination,1,0.028762983649376416
1,3,dissensions,1,0.023787859271266965
1,3,do,1,0.001128213243020011
1,3,domestic,1,0.00625770028590869
1,3,doubt,1,0.008017088119812672
1,3,durable,1,0.01881273489315751
1,3,duration,1,0.017211102580285062
1,3,during,2,0.016034176239625345
1,3,duties,1,0.00366649549336421
1,3,duty,2,0.005690610426822982
1,3,early,3,0.036707934606526826
1,3,earnest,1,0.011551881069091354
1,3,eastern,1,0.017211102580285062
1,3,effect,1,0.008427347623255324
1,3,effects,1,0.014796043738642066
1,3,effort,1,0.005659221511193707
1,3,eight,1,0.017211102580285062
1,3,elected,1,0.011551881069091354
1,3,election,1,0.009820919360532613
1,3,elections,1,0.012235978202175608
1,3,elective,1,0.01881273489315751
1,3,elevated,1,0.01881273489315751
1,3,employed,1,0.010352835797928195
1,3,enable,1,0.011551881069091354
1,3,encourage,1,0.008017088119812672
1,3,endeavor,2,0.016034176239625345
1,3,ends,2,0.025984424995844253
1,3,enemies,2,0.02185469863486073
1,3,energies,1,0.012992212497922127
1,3,energy,1,0.009325717004557916
1,3,engraven,1,0.028762983649376416
1,3,enjoy,1,0.011551881069091354
1,3,enlightened,1,0.008427347623255324
1,3,entertain,1,0.014796043738642066
1,3,entertained,1,0.012992212497922127
1,3,equal,2,0.00733299098672842
1,3,equaled,1,0.023787859271266965
1,3,equity,1,0.023787859271266965
1,3,essential,1,0.005106826922194981
1,3,establish,2,0.019641838721065227
1,3,established,1,0.008017088119812672
1,3,esteem,2,0.04757571854253393
1,3,esteemed,1,0.023787859271266965
1,3,europe,1,0.011551881069091354
1,3,ever,6,0.02071333947087523
1,3,every,5,0.004885502806057297
1,3,exalted,1,0.011551881069091354
1,3,example,2,0.014521707648132312
1,3,examples,1,0.013837610515048056
1,3,excusable,1,0.028762983649376416
1,3,execute,1,0.009325717004557916
1,3,executive,2,0.010213653844389962
1,3,exercised,1,0.014796043738642066
1,3,exhibited,1,0.017211102580285062
1,3,existence,1,0.005952224939320913
1,3,expectations,1,0.015902473695539817
1,3,expected,1,0.010352835797928195
1,3,expedient,1,0.014796043738642066
1,3,experience,2,0.010213653844389962
1,3,experiment,1,0.009325717004557916
1,3,exposed,1,0.01881273489315751
1,3,express,1,0.008427347623255324
1,3,expressed,1,0.011551881069091354
1,3,extensive,1,0.01881273489315751
1,3,extraneous,1,0.023787859271266965
1,3,facts,1,0.015902473695539817
1,3,fair,1,0.005952224939320913
1,3,faith,3,0.009125891225109659
1,3,fall,1,0.013837610515048056
1,3,far,1,0.0030419637417032196
1,3,feel,2,0.013153513381963805
1,3,fellow-citizens,3,0.015320480766584944
1,3,felt,1,0.009325717004557916
1,3,first,3,0.007961674628075734
1,3,fixed,1,0.010927349317430364
1,3,flattery,1,0.028762983649376416
1,3,fleets,1,0.028762983649376416
1,3,for,21,0.0
1,3,foreign,8,0.03292192649304614
1,3,foreseen,1,0.028762983649376416
1,3,forging,1,0.023787859271266965
1,3,form,3,0.015320480766584944
1,3,formation,1,0.012992212497922127
1,3,formed,2,0.02070567159585639
1,3,formidable,1,0.015902473695539817
1,3,forms,2,0.019641838721065227
1,3,fortitude,1,0.023787859271266965
1,3,fortunes,1,0.015902473695539817
1,3,founded,1,0.011551881069091354
1,3,fountain,1,0.023787859271266965
1,3,frankly,1,0.01881273489315751
1,3,fraud,1,0.020877598073649268
1,3,free,2,0.002565151815598475
1,3,french,1,0.020877598073649268
1,3,fresh,1,0.020877598073649268
1,3,friendly,2,0.023103762138182708
1,3,friends,1,0.008017088119812672
1,3,friendship,2,0.017724972273877208
1,3,from,13,0.001712133073111867
1,3,frontier,1,0.023787859271266965
1,3,fruits,1,0.015902473695539817
1,3,full,1,0.004350592626448463
1,3,further,1,0.007260853824066156
1,3,future,1,0.0016016323128724495
1,3,general,4,0.019383179929692646
1,3,genius,1,0.010352835797928195
1,3,give,1,0.0024674502222010513
1,3,glory,2,0.023103762138182708
1,3,go,1,0.0053777114198187434
1,3,good,6,0.006769279458120067
1,3,govern,2,0.023103762138182708
1,3,government,16,0.013265661246523485
1,3,governments,2,0.010213653844389962
1,3,grandeur,1,0.028762983649376416
1,3,gratitude,2,0.02070567159585639
1,3,great,5,0.0020129352085464544
1,3,habitual,2,0.05752596729875283
1,3,had,7,0.021293746191922536
1,3,half,1,0.011551881069091354
1,3,happiness,3,0.01613313425945623
1,3,happy,2,0.019641838721065227
1,3,has,7,0.0
1,3,have,7,0.0
1,3,hazarded,1,0.028762983649376416
1,3,he,2,0.005690610426822982
1,3,heads,1,0.017211102580285062
1,3,hearts,2,0.015258031841602727
1,3,heated,1,0.028762983649376416
1,3,helvetic,1,0.023787859271266965
1,3,hesitate,1,0.023787859271266965
1,3,hesitation,1,0.01881273489315751
1,3,high,1,0.002845305213411491
1,3,highest,1,0.006576756690981902
1,3,himself,1,0.008017088119812672
1,3,his,8,0.0102606072623939
1,3,history,1,0.00366649549336421
1,3,honest,1,0.008427347623255324
1,3,honor,7,0.028806685681415378
1,3,hope,1,0.0016016323128724495
1,3,houses,3,0.0713635778138009
1,3,however,1,0.0053777114198187434
1,3,human,2,0.006904446490291743
1,3,humanity,2,0.015258031841602727
1,3,humble,1,0.011551881069091354
1,3,i,13,0.001712133073111867
1,3,idea,1,0.012992212497922127
1,3,ideas,2,0.027675221030096113
1,3,if,25,0.017102428327106345
1,3,imitation,1,0.023787859271266965
1,3,immortal,1,0.023787859271266965
1,3,impartial,2,0.03762546978631502
1,3,impartiality,1,0.01881273489315751
1,3,improve,1,0.012992212497922127
1,3,improvements,1,0.017211102580285062
1,3,in,47,0.0
1,3,inattention,1,0.023787859271266965
1,3,inclination,1,0.020877598073649268
1,3,inclining,1,0.028762983649376416
1,3,increasing,2,0.02070567159585639
1,3,indeed,1,0.010352835797928195
1,3,independence,2,0.011318443022387414
1,3,independent,1,0.008427347623255324
1,3,individual,1,0.005952224939320913
1,3,individuals,1,0.007629015920801363
1,3,infect,1,0.028762983649376416
1,3,inflexible,1,0.023787859271266965
1,3,influence,2,0.009691589964846323
1,3,information,1,0.012235978202175608
1,3,injunction,1,0.023787859271266965
1,3,injuries,1,0.014796043738642066
1,3,innocence,1,0.028762983649376416
1,3,inquiry,1,0.020877598073649268
1,3,inspired,1,0.015902473695539817
1,3,instituted,1,0.017211102580285062
1,3,institution,1,0.012992212497922127
1,3,institutions,1,0.0053777114198187434
1,3,insure,1,0.013837610515048056
1,3,insurrection,1,0.023787859271266965
1,3,integrity,3,0.026587458410815813
1,3,intellectual,1,0.015902473695539817
1,3,intelligence,1,0.009325717004557916
1,3,intelligences,1,0.028762983649376416
1,3,intention,1,0.017211102580285062
1,3,intentions,1,0.015902473695539817
1,3,interest,4,0.01740237050579385
1,3,interesting,1,0.023787859271266965
1,3,interior,1,0.015902473695539817
1,3,internal,1,0.010927349317430364
1,3,into,2,0.003533283172363798
1,3,intrigue,2,0.041755196147298536
1,3,investigate,1,0.028762983649376416
1,3,inviolable,1,0.020877598073649268
1,3,iron,1,0.01881273489315751
1,3,irritated,1,0.028762983649376416
1,3,is,14,0.0018438356171973955
1,3,issued,1,0.028762983649376416
1,3,it,34,0.0
1,3,its,17,0.004519738320123518
1,3,itself,1,0.0034522232451458714
1,3,jealousies,1,0.01881273489315751
1,3,judgments,2,0.034422205160570124
1,3,just,1,0.0012825759077992375
1,3,justice,6,0.009609793877234696
1,3,justifiable,1,0.028762983649376416
1,3,knowledge,4,0.029043415296264623
1,3,laid,1,0.013837610515048056
1,3,lands,1,0.008017088119812672
1,3,languor,1,0.028762983649376416
1,3,large,1,0.006910658162914921
1,3,launched,1,0.020877598073649268
1,3,laws,2,0.007774723517658304
1,3,lay,2,0.029592087477284132
1,3,least,1,0.010927349317430364
1,3,legislature,3,0.047707421086619455
1,3,legislatures,3,0.0713635778138009
1,3,legitimate,1,0.010927349317430364
1,3,length,2,0.029592087477284132
1,3,less,1,0.002108496064211821
1,3,letters,1,0.023787859271266965
1,3,liberties,1,0.012992212497922127
1,3,liberty,3,0.006857188337870108
1,3,life,2,0.002880662857661542
1,3,lifted,1,0.020877598073649268
1,3,like,1,0.005952224939320913
1,3,literary,1,0.028762983649376416
1,3,little,3,0.019730270072945706
1,3,live,1,0.0053777114198187434
1,3,lives,1,0.005659221511193707
1,3,long,3,0.0058066013544164075
1,3,lose,1,0.014796043738642066
1,3,loss,1,0.012992212497922127
1,3,lot,1,0.012992212497922127
1,3,love,5,0.02553413461097491
1,3,maintain,2,0.009187847944249627
1,3,majestic,1,0.020877598073649268
1,3,majesty,1,0.017211102580285062
1,3,majority,1,0.010927349317430364
1,3,make,1,0.001935533784805469
1,3,mankind,1,0.005952224939320913
1,3,manufacturers,1,0.017211102580285062
1,3,manufactures,1,0.011551881069091354
1,3,many,1,0.002285729445956703
1,3,may,13,0.007045506617866324
1,3,me,5,0.007201657144153856
1,3,means,1,0.00366649549336421
1,3,measures,2,0.016854695246510648
1,3,melancholy,1,0.023787859271266965
1,3,meliorate,1,0.028762983649376416
1,3,men,4,0.006406529251489798
1,3,menaces,1,0.028762983649376416
1,3,mere,1,0.010927349317430364
1,3,merited,1,0.028762983649376416
1,3,middle,1,0.015902473695539817
1,3,midst,1,0.017211102580285062
1,3,might,1,0.0045939239721248136
1,3,mind,6,0.03395532906716224
1,3,mode,1,0.015902473695539817
1,3,models,1,0.028762983649376416
1,3,moral,1,0.005659221511193707
1,3,more,10,0.006840971330842539
1,3,most,5,0.007201657144153856
1,3,much,1,0.0030419637417032196
1,3,must,2,0.0019542011224229186
1,3,my,14,0.0037221374401017206
1,3,myself,2,0.015258031841602727
1,3,name,1,0.012235978202175608
1,3,nation,9,0.006156874197758284
1,3,national,4,0.007066566344727596
1,3,nations,11,0.010748106173326053
1,3,native,1,0.013837610515048056
1,3,natural,1,0.010927349317430364
1,3,navigation,1,0.01881273489315751
1,3,necessary,3,0.015320480766584944
1,3,necessity,1,0.006576756690981902
1,3,negligence,1,0.01881273489315751
1,3,negotiation,1,0.014796043738642066
1,3,neighbors,1,0.009325717004557916
1,3,neutrality,1,0.014796043738642066
1,3,never,1,0.001766641586181899
1,3,new,1,0.0012825759077992375
1,3,no,6,0.0015952017600435943
1,3,noble,1,0.012992212497922127
1,3,nor,2,0.005690610426822982
1,3,northern,1,0.028762983649376416
1,3,not,16,0.002107240705368452
1,3,number,1,0.008427347623255324
1,3,object,1,0.008862486136938604
1,3,objection,1,0.020877598073649268
1,3,objects,1,0.008017088119812672
1,3,obligations,2,0.014521707648132312
1,3,obscured,1,0.023787859271266965
1,3,obtained,2,0.041755196147298536
1,3,occasion,1,0.0053777114198187434
1,3,occasions,1,0.01881273489315751
1,3,ocean,1,0.011551881069091354
1,3,of,140,0.0
1,3,often,2,0.014521707648132312
1,3,on,10,0.0026586696000726576
1,3,ones,1,0.013837610515048056
1,3,only,8,0.007816804489691674
1,3,open,1,0.009325717004557916
1,3,opening,1,0.013837610515048056
1,3,operation,1,0.012235978202175608
1,3,opinion,1,0.006576756690981902
1,3,opinions,1,0.010352835797928195
1,3,or,22,0.005849073120159846
1,3,ordain,1,0.028762983649376416
1,3,ordained,1,0.020877598073649268
1,3,order,4,0.018375695888499254
1,3,ornament,1,0.023787859271266965
1,3,other,2,0.0013681942661685077
1,3,otherwise,1,0.013837610515048056
1,3,our,6,0.0007902152645131694
1,3,ours,1,0.010352835797928195
1,3,ourselves,2,0.00733299098672842
1,3,outlines,1,0.020877598073649268
1,3,over,4,0.010615566170767645
1,3,overruling,1,0.01881273489315751
1,3,own,4,0.002167848190112715
1,3,painful,1,0.023787859271266965
1,3,partial,2,0.029592087477284132
1,3,particular,1,0.012235978202175608
1,3,particulars,1,0.028762983649376416
1,3,parties,1,0.008017088119812672
1,3,parts,1,0.008862486136938604
1,3,party,4,0.020427307688779924
1,3,patriotism,1,0.007260853824066156
1,3,patron,1,0.023787859271266965
1,3,patronize,1,0.023787859271266965
1,3,peace,5,0.008008161564362248
1,3,people,20,0.005317339200145315
1,3,perceived,1,0.028762983649376416
1,3,perfect,1,0.009325717004557916
1,3,periods,1,0.01881273489315751
1,3,permanent,1,0.006910658162914921
1,3,personal,2,0.014521707648132312
1,3,pestilence,1,0.028762983649376416
1,3,pieces,1,0.028762983649376416
1,3,place,1,0.002285729445956703
1,3,plan,1,0.012235978202175608
1,3,pleasing,4,0.09515143708506786
1,3,pledged,1,0.010927349317430364
1,3,points,1,0.013837610515048056
1,3,political,1,0.002845305213411491
1,3,position,1,0.008862486136938604
1,3,possible,1,0.007629015920801363
1,3,posterity,2,0.029592087477284132
1,3,power,5,0.008008161564362248
1,3,powers,1,0.00366649549336421
1,3,praises,1,0.028762983649376416
1,3,precision,1,0.020877598073649268
1,3,preference,2,0.04757571854253393
1,3,prepared,2,0.025984424995844253
1,3,prescribed,1,0.011551881069091354
1,3,presence,1,0.007260853824066156
1,3,present,2,0.006904446490291743
1,3,presented,2,0.029592087477284132
1,3,preservation,1,0.008862486136938604
1,3,preserve,1,0.005659221511193707
1,3,preserved,1,0.008862486136938604
1,3,preserving,1,0.013837610515048056
1,3,pretense,1,0.01881273489315751
1,3,pride,1,0.009820919360532613
1,3,principle,1,0.005952224939320913
1,3,principles,2,0.00733299098672842
1,3,private,2,0.014521707648132312
1,3,procured,1,0.028762983649376416
1,3,produce,1,0.008017088119812672
1,3,profess,1,0.023787859271266965
1,3,profligacy,1,0.01881273489315751
1,3,promote,1,0.006910658162914921
1,3,promoting,1,0.017211102580285062
1,3,prompted,1,0.020877598073649268
1,3,proof,1,0.012992212497922127
1,3,propagating,1,0.028762983649376416
1,3,proposed,1,0.013837610515048056
1,3,prospect,1,0.012992212497922127
1,3,prosperity,2,0.007774723517658304
1,3,protected,1,0.010927349317430364
1,3,protector,1,0.01881273489315751
1,3,provide,1,0.007260853824066156
1,3,providence,2,0.016854695246510648
1,3,prudence,1,0.015902473695539817
1,3,public,6,0.013714376675740216
1,3,purity,2,0.034422205160570124
1,3,pursue,1,0.010352835797928195
1,3,pursued,1,0.010352835797928195
1,3,rampart,1,0.028762983649376416
1,3,rational,1,0.023787859271266965
1,3,read,1,0.014796043738642066
1,3,recollection,1,0.028762983649376416
1,3,recommendations,2,0.029592087477284132
1,3,recommended,1,0.014796043738642066
1,3,reflected,1,0.020877598073649268
1,3,reflecting,1,0.01881273489315751
1,3,reflection,2,0.031804947391079634
1,3,regard,2,0.013153513381963805
1,3,regular,1,0.014796043738642066
1,3,regulated,1,0.01881273489315751
1,3,regulations,1,0.023787859271266965
1,3,rejection,1,0.028762983649376416
1,3,relations,1,0.0053777114198187434
1,3,religion,2,0.019641838721065227
1,3,relying,1,0.014796043738642066
1,3,remain,1,0.008017088119812672
1,3,remained,1,0.020877598073649268
1,3,remote,1,0.020877598073649268
1,3,remove,1,0.013837610515048056
1,3,reparation,1,0.028762983649376416
1,3,repeatedly,1,0.028762983649376416
1,3,representatives,2,0.019641838721065227
1,3,represented,1,0.023787859271266965
1,3,republican,1,0.009325717004557916
1,3,residence,1,0.028762983649376416
